order_id,order_date,customer_id,customer_name,customer_email,customer_segment,product_name,quantity,unit_price,discount_percent,shipping_region,shipping_city,shipping_cost,shipping_method,payment_method,payment_status,transaction_id,rating,review_text,return_flag,return_reason
ORD0000912,2024-10-19,CUST00704,Amit Gupta,amit.gupta@hotmail.com,Standard,Mouse,10,720.17,0.34,West,Lucknow,14.64,Standard,Credit Card,Paid,TXN20544,2,Late delivery,False,
ORD0003818,2023-06-16,CUST01906,Raj Patel,raj.patel@hotmail.com,Standard,Smart Watch,4,contact,0.25,North,Pune,64.92,Express,UPI,Paid,TXN46659,4,NA,False,
ORD0014191,2024-05-15,CUST02044,Suresh Gupta,suresh.gupta@hotmail.com,Standard,Desk Lamp,1,1695.15,0.07,North,Lucknow,71.56,Standard,Debit Card,Paid,TXN64753,5,Damaged,False,
ORD0011359,,CUST02700,Amit Patel,amit.patel@hotmail.com,Premium,Printer,-2,N/A,0.38,South,Chennai,6.48,Standard,NetBanking,Paid,TXN71537,3,???,False,
ORD0003247,2023-03-02,CUST02791,Vikas Sharma,vikas.sharma@hotmail.com,Silver,Tablet,2,22784.96,0.34,South,Pune,79.68,Express,UPI,Failed,TXN42994,0,NA,False,
ORD0003920,2024-10-09,CUST01784,Vikas Gupta,@.com,Standard,Speakers,5,4173.78,0.28,South,Bangalore,53.71,Standard,UPI,Paid,TXN98376,5,Average,False,
ORD0011386,2024-08-23,CUST01241,Raj Verma,raj.verma@hotmail.com,Premium,Webcam,2,3206.9,0.28,North,Mumbai,66.52,Standard,Debit Card,Paid,TXN77225,3,Average,False,
ORD0017945,2023-11-21,CUST02157,Rahul Yadav,rahul.yadav@gmail.com,Standard,Power Bank,2,1735.47,0.17,West,Jaipur,56.69,Standard,Credit Card,Paid,TXN95017,4,???,False,
ORD0015219,2024-10-24,CUST01285,,user@domain,Standard,Power Bank,,1768.85,0.24,West,Bangalore,13.76,Standard,COD,Paid,TXN59639,5,Not satisfied,False,
ORD0009215,2024-01-24,CUST01291,Sunil Verma,sunil.verma@hotmail.com,Standard,Power Bank,zero,1916.17,0.22,West,Mumbai,43.46,Standard,Debit Card,Refunded,TXN34143,3,Will buy again,False,
ORD0004463,2023-10-05,CUST01860,Vikas Verma,vikas.verma@gmail.com,New,Webcam,7,3433.87,0.26,North,KOLKATA,66.04,Express,COD,Paid,TXN75108,5,Will buy again,False,
ORD0000972,2024-05-17,CUST02972,Pooja Joshi,pooja.joshi@rediffmail.com,Gold,Printer,1,13136.84,0.25,Central,Kolkata,73.71,Express,Debit Card,Refunded,TXN36996,3,Will buy again,False,
ORD0010661,2023-06-24,CUST02584,Alok Verma,alok.verma@hotmail.com,Standard,Speakers,3,4278.32,0.18,South,Hyderabad,62.54,Standard,UPI,Pending,TXN48546,5,Excellent!,False,
ORD0016630,2023-09-06,CUST02793,Raj Gupta,raj.gupta@hotmail.com,Silver,USB Cable,7,226.81,0.07,East,Pune,56.22,Standard,Debit Card,Paid,TXN38067,5,NA,,
ORD0008471,2023-03-26,CUST02124,Kavita Patel,kavita.patel@hotmail.com,Premium,Headphones,3,3418.72,0.26,West,Bangalore,84.88,Standard,UPI,Paid,TXN21197,5,Late delivery,Y,Not needed
ORD0007150,2024-01-18,CUST02191,Neha Gupta,neha.gupta@yahoo.com,Gold,Speakers,2,contact,0.11,South,Lucknow,62.54,Express,COD,Pending,TXN86040,,Damaged,False,
ORD0007986,2024-07-18,CUST02662,,,Standard,Webcam,1,2684.5,0.34,West,Lucknow,72.67,Express,Credit Card,Paid,TXN90409,3,Good value,False,
ORD0005413,2024-06-28,CUST00404,Ritu Malhotra,ritu.malhotra@rediffmail.com,Standard,External HDD,8,6621.26,0.17,South,Chennai,15.8,Pickup,Credit Card,Paid,TXN87458,4,Poor quality,False,
ORD0007862,2024-02-17,CUST01388,Anjali Sharma,anjali.sharma@hotmail.com,Standard,Gaming Chair,6,10224.62,0.15,South,Mumbai,98.75,Standard,Credit Card,Refunded,TXN99855,4,Great product!,True,Defective
ORD0002713,2023-03-15,CUST02562,Amit Verma,amit.verma@gmail.com,Gold,Desk Lamp,9,1619.25,0.26,West,hyderabad,63.45,Standard,Debit Card,Paid,TXN28392,5,Good value,False,
ORD0016144,2024-10-02,CUST01022,Amit Patel,amit.patel@rediffmail.com,Premium,Speakers,10,3580.27,0.03,North,Pune,33.16,Standard,Credit Card,Paid,TXN99005,3,Good value,False,
ORD0009160,2023-06-23,CUST02261,Anjali Singh,anjali.singh@rediffmail.com,Silver,Keyboard,4,2357.33,1.5,West,Hyderabad,67.62,Standard,Credit Card,Paid,TXN70792,3,Great product!,False,
ORD0012657,2023-09-13,CUST01643,Manish Reddy,manish.reddy@gmail.com,Gold,Smart Watch,6,7824.16,0.19,West,Ahmedabad,21.97,Express,NetBanking,Paid,TXN94699,5,???,False,
ORD0002387,2023-03-11,CUST02875,Vikas Kumar,vikas.kumar@hotmail.com,Silver,Headphones,10,N/A,,North,Pune,48.48,Same Day,Credit Card,Paid,TXN88395,5,NA,False,
ORD0010032,2023-10-06,CUST02073,Amit Kumar,amit.kumar@yahoo.com,Standard,Tablet,2,26398.18,0.21,West,Mumbai,30.77,Standard,Wallet,Paid,TXN40566,5,???,False,
ORD0017167,2024-06-03,CUST02299,Priya Patel,priya.patel@gmail.com,Standard,Mouse,2,,0.28,Central,Lucknow,2.04,Standard,Credit Card,Paid,TXN64283,5,Damaged,,
ORD0014818,2023-07-24,CUST00312,Priya Verma,priya.verma@yahoo.com,Gold,Smart Watch,7,7920.33,0.05,West,Mumbai,32.44,Standard,Credit Card,Paid,TXN37356,3,Will buy again,False,
ORD0010499,2023-11-25,CUST01711,,@.com,,USB Cable,-2,191.01,0.08,West,Kolkata,2.45,Standard,Debit Card,Paid,TXN73149,2,Damaged,N,
ORD0013403,2024-09-16,CUST00089,Manish Kumar,manish.kumar@yahoo.com,Standard,Webcam,5,3301.14,0.12,East,Pune,95.46,Same Day,Debit Card,Paid,TXN80833,5,,Yes,Wrong item
ORD0000342,2023-11-16,CUST00321,,user@domain,Gold,Monitor,-5,15807.59,0.37,North,Ahmedabad,97.71,Pickup,Debit Card,Paid,TXN76830,5,Will buy again,False,
ORD0011310,2023-10-18,CUST02898,Rahul Kumar,rahul.kumar@rediffmail.com,Standard,Monitor,2,13465.63,0.4,North,Hyderabad,2.09,Standard,UPI,Paid,TXN70954,5,Average,False,
ORD0012991,2024-06-15,CUST01520,Kavita Sharma,kavita.sharma@hotmail.com,Standard,Mouse,7,860.66,0.23,East,Hyderabad,40.84,Pickup,Credit Card,Paid,TXN37853,5,NA,False,
ORD0015886,2023-02-17,CUST01281,Suresh Joshi,suresh.joshi@hotmail.com,New,Power Bank,9,contact,0.26,North,Chennai,92.94,Same Day,Debit Card,Paid,TXN93861,3,,False,
ORD0005573,2023-11-07,CUST02955,Suresh Yadav,suresh.yadav@gmail.com,Premium,Headphones,6,3826.09,0.28,West,Bangalore,75.97,Same Day,Credit Card,Paid,TXN74790,5,Excellent!,False,
ORD0008249,2024-09-17,CUST02748,Suresh Kumar,suresh.kumar@rediffmail.com,,USB Cable,10,191.58,0.26,West,Pune,77.93,Standard,COD,Paid,TXN27770,5,???,False,
ORD0002468,2023-06-13,CUST00352,Neha Sharma,neha.sharma@gmail.com,Standard,Gaming Chair,2,,0.25,West,Pune,82.57,Standard,Credit Card,Pending,TXN83110,4,,False,
ORD0013460,2024-05-07,CUST01325,Raj Reddy,raj.reddy@gmail.com,Premium,Laptop,3,62284.96,0.0,East,Bangalore,-88.58,Standard,Debit Card,Paid,TXN59278,3,,False,
ORD0019802,2024-01-04,CUST01603,Suresh Reddy,suresh.reddy@yahoo.com,Standard,Speakers,2,3461.96,0.19,West,Delhi,21.17,Standard,Credit Card,Refunded,TXN97583,5,Excellent!,Yes,Defective
ORD0001339,2024-10-21,CUST02099,Neha Malhotra,neha.malhotra@rediffmail.com,Silver,USB Cable,8,195.84,0.3,North,Lucknow,4.03,Pickup,Credit Card,Pending,TXN42273,2,Damaged,No,
ORD0010053,2023-06-19,CUST00384,Neha Verma,neha.verma@yahoo.com,Standard,Router,1,2623.75,0.25,North,Lucknow,36.89,Standard,NetBanking,Paid,TXN11140,5,Late delivery,False,
ORD0009894,invalid,CUST02638,Suresh Reddy,suresh.reddy@yahoo.com,Standard,Monitor,1,13496.41,-0.5,North,Chennai,57.74,Standard,UPI,Paid,TXN97439,3,,True,Damaged
ORD0006046,2024-05-16,CUST01298,Pooja Reddy,pooja.reddy@gmail.com,Standard,External HDD,10,6630.88,0.13,South,Jaipur,20.79,Standard,,Paid,TXN74413,3,Excellent!,False,
ORD0012478,2023-11-13,CUST01543,Priya Sharma,priya.sharma@hotmail.com,,Smart Watch,1,7186.82,0.37,South,Kolkata,50.72,,Wallet,Paid,TXN16197,3,Great product!,False,
ORD0008227,2024-03-06,CUST02874,Raj Singh,raj.singh@gmail.com,Silver,Monitor,7,,0.38,South,Pune,49.93,Standard,UPI,Paid,TXN36054,4,Not satisfied,False,
ORD0000641,2023-02-07,CUST01852,Neha Verma,neha.verma@rediffmail.com,Silver,Power Bank,2,contact,0.04,West,Jaipur,,Same Day,Credit Card,Chargeback,TXN32992,4,Late delivery,False,
ORD0002753,2024-02-17,CUST00965,Sunil Yadav,sunil.yadav@yahoo.com,Premium,Desk Lamp,6,1596.25,0.34,South,Chennai,44.08,Express,Debit Card,Paid,TXN46674,5,Late delivery,False,
ORD0016074,2023-06-07,CUST01490,Vikas Gupta,vikas.gupta@yahoo.com,Standard,Desk Lamp,6,1325.38,0.23,East,Hyderabad,12.03,Standard,Credit Card,Pending,TXN13457,4,Average,False,
ORD0012223,2024-07-16,CUST00707,Ritu Verma,ritu.verma@yahoo.com,Standard,Gaming Chair,2,10433.22,0.2,North,Ahmedabad,60.34,Standard,Debit Card,Paid,TXN31165,5,Damaged,False,
ORD0011104,2023-08-09,CUST00931,Sunil Malhotra,invalid@@,Gold,Speakers,9,3444.62,0.1,Central,Bangalore,22.35,Express,NetBanking,Failed,TXN15729,3,Excellent!,False,
ORD0018552,2023-01-22,CUST00970,Pooja Malhotra,pooja.malhotra@hotmail.com,Premium,Smart Watch,1,7325.9,0.09,East,Lucknow,53.62,Same Day,UPI,,TXN64163,4,Will buy again,False,
ORD0018337,2024-11-06,CUST01722,Vikas Verma,vikas.verma@rediffmail.com,New,Phone Stand,4,816.58,0.05,North,Lucknow,13.09,Standard,UPI,Pending,TXN36938,5,Poor quality,False,
ORD0002715,2024-04-06,CUST02296,Ritu Verma,ritu.verma@yahoo.com,Gold,Printer,9,10913.36,0.16,North,Hyderabad,38.81,Express,,Paid,TXN88637,3,Good value,False,
ORD0004337,2024-06-20,CUST02133,Alok Malhotra,alok.malhotra@gmail.com,Gold,Phone Stand,-1,773.53,-0.5,West,Delhi,24.36,Express,,Paid,TXN41546,2,???,False,
ORD0012850,2024-07-20,CUST00781,Priya Patel,priya.patel@hotmail.com,Silver,Gaming Chair,8,10657.68,0.29,,Kolkata,96.64,Standard,Debit Card,Paid,TXN24519,4,,False,
ORD0009752,2024-09-15,CUST02734,Pooja Singh,pooja.singh@gmail.com,Silver,Monitor,5,15393.28,0.19,North,Delhi ,86.77,Express,Credit Card,Refunded,TXN42730,5,Poor quality,False,
ORD0014516,2023-03-09,CUST01797,Anjali Malhotra,anjali.malhotra@rediffmail.com,Silver,Mouse,2,816.61,0.35,West,Chennai,16.29,Standard,Credit Card,Paid,TXN26083,4,Good value,False,
ORD0003052,2023-07-19,CUST02850,Shweta Patel,shweta.patel@yahoo.com,Standard,Headphones,two,3366.11,0.34,North,Hyderabad,33.92,Standard,Credit Card,Paid,TXN84330,4,Damaged,False,
ORD0014071,2023-07-03,CUST02263,Neha Malhotra,neha.malhotra@yahoo.com,,Router,5,2977.24,0.37,East,Bangalore,3.58,Standard,Credit Card,Paid,TXN70838,5,Damaged,False,
ORD0018720,2024-06-16,CUST02716,,user@domain,Silver,Router,1,3177.98,0.05,South,Hyderabad,32.52,Standard,UPI,Pending,TXN65106,2,Great product!,False,
ORD0014324,2023-10-13,CUST01645,Raj Patel,raj.patel@gmail.com,Standard,Headphones,8,3767.31,0.21,West,Bangalore,61.64,Same Day,UPI,Pending,TXN48396,5,,False,
ORD0009483,2023-08-20,CUST02682,Vikas Joshi,vikas.joshi@gmail.com,New,Keyboard,9,2515.8,0.03,South,Pune,78.05,Express,Debit Card,Failed,TXN46276,4,???,False,
ORD0006242,2024-05-27,CUST02582,Manish Joshi,manish.joshi@rediffmail.com,Premium,Smart Watch,6,7270.68,0.28,North,Pune,53.21,Standard,,Paid,TXN32109,5,Late delivery,False,
ORD0019051,2024-03-21,CUST02362,Meera Singh,meera.singh@hotmail.com,Gold,USB Cable,-5,228.53,0.25,South,Pune,86.43,Express,Debit Card,Paid,TXN24763,5,Will buy again,False,
ORD0007577,2023-11-10,CUST00142,Raj Gupta,raj.gupta@rediffmail.com,Standard,Router,7,3205.23,0.15,South,Jaipur,14.91,Standard,NetBanking,Paid,TXN70041,5,Damaged,,
ORD0015757,2023-06-04,CUST00805,Manish Reddy,manish.reddy@hotmail.com,New,Speakers,2,4128.95,2.5,North,Ahmedabad,14.31,Express,Credit Card,Paid,TXN55718,4,NA,,
ORD0006922,2023-04-06,CUST02064,Raj Verma,raj.verma@hotmail.com,Silver,Smart Watch,7,7320.85,0.17,West,Pune,26.83,Express,Credit Card,Paid,TXN35359,1,Damaged,False,
ORD0005438,2024-07-13,CUST01580,Meera Patel,meera.patel@hotmail.com,Premium,Monitor,1,14946.44,0.04,North,Jaipur,66.34,,Debit Card,Pending,TXN93018,4,Late delivery,True,Damaged
ORD0013774,2023-03-20,CUST02925,Priya Malhotra,priya.malhotra@gmail.com,Standard,Printer,4,11700.67,0.31,North, Bangalore,98.04,Standard,NetBanking,Paid,TXN95751,5,Damaged,False,
ORD0008205,2024-07-27,CUST01960,Suresh Gupta,suresh.gupta@rediffmail.com,Premium,Gaming Chair,1,12227.03,0.05,South,Lucknow,80.42,Standard,UPI,Pending,TXN61175,3,???,False,
ORD0018036,2023-04-05,CUST02187,Pooja Joshi,no-email,Standard,Tablet,4,27578.6,0.01,South,Lucknow,75.15,Express,Credit Card,Paid,TXN56006,5,,False,
ORD0017027,2023-10-14,CUST01265,Ritu Singh,ritu.singh@yahoo.com,Silver,Speakers,2,4273.41,0.38,South,Ahmedabad,69.38,Standard,Credit Card,Paid,TXN60958,5,Excellent!,False,
ORD0006353,2023-11-24,CUST01943,,no-email,New,Printer,1,12808.23,-0.5,East,Pune,48.1,Standard,Credit Card,Refunded,TXN43365,4,Damaged,False,
ORD0011254,2023-12-10,CUST01314,Manish Kumar,manish.kumar@rediffmail.com,Standard,Tablet,3,23673.7,0.12,North,Chennai,65.27,Express,Debit Card,Paid,TXN32646,,Good value,False,
ORD0003264,2024-05-15,CUST01846,Manish Sharma,manish.sharma@rediffmail.com,Standard,Keyboard,3,2779.28,1.5,East,Mumbai,77.24,Standard,COD,Pending,TXN10170,5,Poor quality,False,
ORD0015425,2023-08-26,CUST00116,Amit Joshi,amit.joshi@gmail.com,Standard,USB Cable,8,224.05,0.24,West,Bangalore,34.03,Standard,UPI,Failed,TXN49526,3,Poor quality,False,
ORD0019118,2024-08-01,CUST01973,Vikas Malhotra,vikas.malhotra@hotmail.com,Silver,External HDD,1,5451.93,0.08,South,Bangalore,63.87,Standard,Wallet,Paid,TXN87648,5,Poor quality,,
ORD0006893,2023-02-11,CUST00608,Pooja Yadav,pooja.yadav@rediffmail.com,Gold,Keyboard,8,2621.38,1.5,East,Chennai,23.44,Standard,NetBanking,Paid,TXN91187,5,NA,False,
ORD0005046,2023-01-07,CUST01727,Sunil Singh,user@domain,Premium,USB Cable,4,211.83,0.09,Central,Hyderabad,84.15,Standard,Credit Card,Paid,TXN98254,2,Good value,Yes,Not needed
ORD0017595,2024-06-14,CUST00008,,invalid@@,Gold,Printer,4,13202.68,0.09,East,MUMBAI,47.7,Express,Credit Card,Refunded,TXN78482,5,Late delivery,Yes,Better price
ORD0002268,2024-03-18,CUST01123,Raj Joshi,raj.joshi@yahoo.com,Premium,Keyboard,9,N/A,0.02,South,Mumbai,9.61,Standard,COD,Paid,TXN26832,3,Damaged,False,
ORD0006813,2024-01-06,CUST02789,Priya Verma,no-email,Premium,Gaming Chair,10,13680.08,-0.5,East,Pune,70.08,Same Day,Debit Card,Paid,TXN77551,5,Poor quality,False,
ORD0011624,2023-12-25,CUST01402,Alok Joshi,alok.joshi@yahoo.com,Standard,Phone Stand,1,890.17,0.29,South,Jaipur,18.09,Express,Debit Card,Paid,TXN15658,4,,False,
ORD0006843,2023-11-25,CUST02554,Raj Patel,raj.patel@gmail.com,Silver,Speakers,3,4200.11,0.09,South,Chennai,69.48,Pickup,Credit Card,Pending,TXN76446,5,Poor quality,False,
ORD0005747,2023-02-07,CUST00641,Pooja Joshi,pooja.joshi@yahoo.com,Standard,Monitor,2,14960.17,0.3,West,Mumbai,29.1,Pickup,Credit Card,Paid,TXN39754,5,Late delivery,,
ORD0001636,2023-01-23,CUST01901,Amit Malhotra,amit.malhotra@gmail.com,Premium,Gaming Chair,2,11342.2,0.16,North,Pune,56.79,Standard,Credit Card,Failed,TXN15858,5,Poor quality,False,
ORD0010316,2024-09-01,CUST02276,Neha Malhotra,neha.malhotra@yahoo.com,Standard,External HDD,10,6100.31,0.06,West,Hyderabad,10.96,Express,Credit Card,Paid,TXN64966,5,NA,False,
ORD0001871,2024-07-21,CUST00171,Priya Sharma,priya.sharma@yahoo.com,Standard,Desk Lamp,6,1443.18,0.01,West,Kolkata,33.57,Same Day,UPI,Refunded,TXN35944,3,Excellent!,False,
ORD0008084,2023-02-15,CUST02704,Ritu Malhotra,ritu.malhotra@rediffmail.com,New,Webcam,1,2620.4,0.31,South,Jaipur,32.16,Standard,UPI,Paid,TXN56755,5,Average,False,
ORD0004496,2024-05-08,CUST01791,Suresh Patel,suresh.patel@gmail.com,Standard,Headphones,9,3289.6,0.12,East,Chennai,83.42,Pickup,Debit Card,Paid,TXN84215,0,Good value,Yes,
ORD0019342,2024-09-09,CUST02711,Priya Verma,priya.verma@yahoo.com,Gold,Monitor,1,14463.68,0.03,West,Ahmedabad,89.42,Same Day,Debit Card,Paid,TXN26854,1,???,False,
ORD0008733,2023-08-26,CUST01028,Rahul Verma,rahul.verma@yahoo.com,Silver,Webcam,6,2703.66,0.35,North,Ahmedabad,37.63,Standard,Credit Card,Paid,TXN75941,5,Damaged,False,
ORD0010952,2023-02-06,CUST00150,Ritu Gupta,ritu.gupta@gmail.com,,Mouse,9,788.06,0.39,West,Delhi,61.32,Standard,Debit Card,Paid,TXN71729,5,Great product!,True,Better price
ORD0005888,2024-02-24,CUST00051,Priya Patel,priya.patel@hotmail.com,Silver,Phone Stand,10,895.19,0.11,West,Kolkata,68.13,Standard,NetBanking,Paid,TXN89870,3,Good value,False,
ORD0018551,2023-04-18,CUST01768,Anjali Joshi,anjali.joshi@rediffmail.com,Premium,Mouse,1,824.54,0.17,South,Chennai,80.88,Express,Credit Card,Chargeback,TXN55428,5,???,Yes,Better price
ORD0018063,2023-09-22,CUST02484,Shweta Verma,shweta.verma@rediffmail.com,Silver,Monitor,10,13630.24,0.17,South,Mumbai,90.62,Express,Debit Card,Paid,TXN45643,5,Damaged,True,Better price
ORD0011989,2023-06-23,CUST01235,Vikas Verma,vikas.verma@hotmail.com,Gold,USB Cable,2,182.05,0.02,North,Mumbai,40.05,Standard,UPI,Paid,TXN99244,5,???,False,
ORD0007761,2023-05-01,CUST00501,Shweta Gupta,shweta.gupta@gmail.com,Standard,Tablet,2,27582.08,0.05,West,Kolkata,6.15,Express,UPI,Paid,TXN81879,5,Great product!,False,
ORD0003231,2024-12-04,CUST01053,Kavita Yadav,kavita.yadav@hotmail.com,Standard,Mouse,2,905.81,0.05,East,Hyderabad,83.05,Express,Credit Card,Paid,TXN55837,2,Excellent!,False,
ORD0008933,2024-06-20,CUST00041,Kavita Singh,kavita.singh@hotmail.com,New,External HDD,10,5954.39,,West,Kolkata,77.97,Standard,Debit Card,Pending,TXN54441,4,Not satisfied,False,
ORD0003976,,CUST00601,Alok Kumar,alok.kumar@rediffmail.com,Gold,Laptop,10,51844.69,0.31,East,Mumbai,0.61,Express,UPI,Paid,TXN68423,3,Late delivery,False,
ORD0004008,2024-12-08,CUST00622,Suresh Joshi,suresh.joshi@yahoo.com,Standard,Laptop,5,61153.4,0.09,South,Mumbai,74.52,Standard,,Paid,TXN47566,5,Poor quality,False,
ORD0006485,2023-09-14,CUST02872,Vikas Singh,vikas.singh@gmail.com,Standard,Monitor,10,17030.73,0.36,North,Chennai,20.8,Express,Debit Card,Paid,TXN66302,3,,Y,Not needed
ORD0006959,2023-10-06,CUST00668,Alok Patel,alok.patel@rediffmail.com,Silver,Speakers,2,3479.18,,South,Ahmedabad,13.37,Express,UPI,Paid,TXN23174,5,Not satisfied,False,
ORD0009348,2023-09-23,CUST00673,Amit Verma,amit.verma@hotmail.com,Gold,Headphones,9,3905.52,0.25,South,Delhi,62.16,Same Day,Debit Card,Paid,TXN69135,4,NA,False,
ORD0008148,2024-07-09,CUST00695,Vikas Singh,vikas.singh@gmail.com,Silver,Power Bank,10,1866.65,0.01,South,Bangalore,13.62,Express,Debit Card,Paid,TXN34026,1,Not satisfied,False,
ORD0018567,2023-05-03,CUST00542,Suresh Reddy,no-email,,Laptop,4,62077.24,0.16,East,Delhi,30.46,,Credit Card,Paid,TXN56969,5,Average,False,
ORD0018138,2024-01-26,CUST02887,Meera Reddy,meera.reddy@yahoo.com,Silver,Smart Watch,3,8586.33,0.22,South,Pune,87.73,Standard,UPI,Paid,TXN88554,3,Poor quality,False,
ORD0017166,2023-03-25,CUST02327,,no-email,Premium,Keyboard,3,2352.24,0.05,South,mumbai,63.93,,Credit Card,Paid,TXN62750,2,Not satisfied,False,
ORD0014564,2024-09-03,CUST02073,Amit Reddy,amit.reddy@yahoo.com,Gold,Keyboard,9,2533.97,0.39,West,Kolkata,78.39,Same Day,NetBanking,Paid,TXN57234,4,,False,
ORD0003475,2024-07-11,CUST01065,Pooja Malhotra,pooja.malhotra@hotmail.com,Gold,Router,3,3281.32,0.07,North,Delhi,19.93,Standard,UPI,Chargeback,TXN12490,5,,True,Defective
ORD0015093,2024-09-09,CUST01189,Rahul Gupta,rahul.gupta@gmail.com,Gold,Gaming Chair,2,10974.39,0.37,West,Kolkata,96.48,Standard,Debit Card,Paid,TXN68843,3,,False,
ORD0016723,2023-05-19,CUST00202,Amit Yadav,amit.yadav@yahoo.com,Premium,Smart Watch,zero,8232.24,0.06,North,Ahmedabad,32.41,Pickup,UPI,Paid,TXN51962,3,Will buy again,False,
ORD0004780,2023-07-28,CUST02122,Anjali Kumar,,Standard,Tablet,1,23210.29,0.09,West,Bangalore,1.6,Standard,Debit Card,Paid,TXN24849,,Great product!,True,Not needed
ORD0002849,2024-02-30,CUST00672,Ritu Sharma,ritu.sharma@hotmail.com,Silver,Monitor,5,14074.62,0.16,South,Pune,86.57,Express,Credit Card,Paid,TXN89732,5,Good value,False,
ORD0004541,2023-04-14,CUST01894,Suresh Verma,suresh.verma@rediffmail.com,Standard,Power Bank,1,1919.65,0.05,South,Delhi,36.03,Express,Debit Card,Paid,TXN76027,2,Good value,False,
ORD0003069,2024-01-25,CUST02909,Priya Patel,priya.patel@hotmail.com,,Webcam,5,3380.21,2.5,South,Chennai,6.06,Express,Debit Card,Paid,TXN13665,4,Not satisfied,False,
ORD0018032,2023-11-17,CUST02397,,user@domain,Premium,Gaming Chair,2,12071.86,0.34,North,Kolkata,30.47,Express,UPI,Pending,TXN29702,3,Not satisfied,False,
ORD0002677,2023-07-08,CUST00356,Alok Singh,alok.singh@yahoo.com,Gold,Headphones,,3074.99,0.1,North,Bangalore,18.15,Express,Debit Card,Paid,TXN32204,4,Poor quality,False,
ORD0019023,2023-03-14,CUST01413,Ritu Joshi,ritu.joshi@yahoo.com,,Monitor,4,13995.4,0.1,East,Hyderabad,23.21,Express,UPI,Paid,TXN71807,5,Average,False,
ORD0008831,2024-03-18,CUST02696,Manish Joshi,manish.joshi@hotmail.com,Gold,Webcam,1,2914.82,0.12,North,Kolkata,11.14,Standard,Credit Card,Paid,TXN34334,3,Poor quality,False,
ORD0011056,2023-07-17,CUST02119,Kavita Kumar,no-email,Silver,Speakers,2,4000.33,0.11,South,Lucknow,70.44,Pickup,Debit Card,Refunded,TXN41630,5,Damaged,N,
ORD0018825,2024-12-08,CUST01344,Pooja Patel,pooja.patel@gmail.com,Silver,Webcam,2,2981.55,0.17,East,Ahmedabad,15.7,Express,Debit Card,Paid,TXN72277,3,Not satisfied,False,
ORD0009986,2023-11-12,CUST02152,Alok Gupta,alok.gupta@gmail.com,New,Speakers,,4368.52,0.39,West,Bangalore,74.46,Standard,NetBanking,Paid,TXN33213,5,Damaged,False,
ORD0002797,2024-09-23,CUST01187,Ritu Reddy,ritu.reddy@rediffmail.com,Silver,Tablet,5,21312.72,0.07,East,Jaipur,40.58,Express,Credit Card,Paid,TXN79357,5,Excellent!,False,
ORD0007403,2024-04-23,CUST02979,Meera Singh,meera.singh@hotmail.com,Standard,Smart Watch,7,7312.23,0.26,North,BANGALORE,90.23,Express,COD,Paid,TXN70324,4,NA,False,
ORD0018932,2024-02-05,CUST00360,Sunil Singh,sunil.singh@gmail.com,Standard,Keyboard,7,2324.44,0.36,South,Kolkata,77.67,Express,Wallet,Paid,TXN49845,5,Great product!,False,
ORD0002042,2023-06-08,CUST01977,Anjali Gupta,anjali.gupta@hotmail.com,Silver,Webcam,0,2555.76,0.03,South,Mumbai,13.86,Standard,Credit Card,,TXN55505,3,Great product!,False,
ORD0012784,2024-03-01,CUST01365,Raj Malhotra,raj.malhotra@gmail.com,Standard,Headphones,2,3142.47,0.21,South,ahmedabad,56.95,Express,NetBanking,,TXN77385,5,NA,Yes,Defective
ORD0017635,2024-07-17,CUST01850,Alok Reddy,alok.reddy@rediffmail.com,Standard,Tablet,2,25384.08,0.39,West,Mumbai,54.42,Same Day,UPI,Paid,TXN87436,5,Damaged,False,
ORD0002886,2023-04-25,CUST01716,Sunil Sharma,sunil.sharma@gmail.com,Gold,Webcam,8,2787.93,0.37,South,Pune,85.25,Standard,Debit Card,Paid,TXN30253,3,Good value,False,
ORD0002535,2024-11-18,CUST00835,Sunil Kumar,sunil.kumar@gmail.com,Premium,Printer,1,12275.06,0.07,East,Lucknow,10.95,Standard,UPI,Pending,TXN66929,5,Will buy again,False,
ORD0008701,2024-06-25,CUST00865,Vikas Kumar,,Silver,USB Cable,10,210.14,0.14,West,Pune,6.59,Express,UPI,Paid,TXN63247,3,,False,
ORD0004986,2023-07-08,CUST01080,,,Silver,Laptop,1,59346.09,0.02,East,Pune,80.03,Standard,Wallet,Paid,TXN40321,5,???,False,
ORD0017850,2023-03-08,CUST01962,Neha Singh,neha.singh@hotmail.com,Premium,Speakers,6,4282.77,0.15,North,Lucknow,96.39,Express,UPI,Paid,TXN31272,5,Poor quality,False,
